id,name,team,countablePlays,averagePPA.all,totalPPA.all,totalPPA.pass,totalPPA.rush,position
4242896,Curtis Hodges,Arizona State,4,1.925,7.701,7.701,,TE
4693817,Micah Davis,Air Force,1,1.939,1.939,,1.939,WR
4385690,Dalton Kincaid,Utah,1,1.945,1.945,1.945,,TE
4569031,Darren Wilson,Iowa State,2,1.989,3.978,3.978,,WR
4430372,Khi Mathieu,Memphis,1,2.021,2.021,2.021,,WR
4689855,Isaiah Alston,Army,2,2.034,4.068,4.068,,WR
4429470,Nicky Dalmolin,Duke,3,2.055,6.165,6.165,,TE
4039101,Adam Luehrman,Ohio,2,2.103,4.206,4.206,,TE
4243001,Zane Pope,Fresno State,8,2.133,17.066,17.066,,WR
4576190,Zahir Swann,Central Michigan,1,2.182,2.182,,2.182,WR
4035588,Jack Lindsey,Arkansas,1,2.201,2.201,,2.201,QB
4570115,Samario Rudolph,UAB,3,2.203,6.609,6.609,,WR
4243475,Kris Leach,Kent State,1,2.211,2.211,2.211,,TE
4692518,Brian Darby,Oklahoma,1,2.218,2.218,2.218,,WR
4037609,Dominic Benson,San Diego State,3,2.257,6.771,6.771,,WR
4576845,Isaiah Wooden,Kent State,5,2.26,11.299,9.566,1.733,WR
4569495,Malik Jackson,Maryland,1,2.285,2.285,2.285,,TE
4431303,Jake Overman,Oregon State,1,2.291,2.291,2.291,,TE
4427951,Jalen McGaughy,Ball State,7,2.319,16.234,17.358,-1.124,WR
4362731,Tyler Hussey,Troy,1,2.32,2.32,2.32,,WR
4360967,Brevyn Spann-Ford,Minnesota,1,2.334,2.334,2.334,,TE
4361704,Jackson Marcotte,Wyoming,1,2.371,2.371,2.371,,TE
4382333,Ben Peterson,Air Force,4,2.375,9.499,8.995,0.503,WR
4373764,Chris Cameron,Army,3,2.376,7.129,7.129,,TE
4244326,Adam Mehelic,Miami (OH),1,2.38,2.38,2.38,,TE
4430602,Mohamed Toure,Northern Illinois,1,2.446,2.446,2.446,,WR
4428538,Tyetus Smith-Lindsey,UAB,1,2.456,2.456,,2.456,RB
4363002,Andrew McGowan,UT San Antonio,1,2.467,2.467,2.467,,WR
4039159,Aaron Cephus,Hawai'i,1,2.526,2.526,2.526,,WR
4569948,Keanu Hill,BYU,3,2.559,7.678,7.678,,WR
4262160,Westin Elliott,Louisiana Tech,1,2.607,2.607,2.607,,QB
4686380,Will Huggins,Kansas,1,2.618,2.618,2.618,,TE
4362363,Mark Williams,Kent State,1,2.627,2.627,2.627,,TE
4569162,Finn Corwin,Oklahoma,2,2.716,5.433,5.433,,WR
4570417,Garrett Miller,Purdue,2,2.727,5.454,5.454,,TE
4570548,Naricuss Driver,Southern Mississippi,3,2.763,8.288,5.503,2.786,TE
4360994,Aaron Jarman,Temple,1,2.965,2.965,2.965,,TE
4258509,Camden Harrison,Army,1,3.167,3.167,3.167,,WR
4360731,Rhett Harms,Air Force,1,3.217,3.217,3.217,,TE
4043608,Garet Morrell,Marshall,2,3.319,6.637,6.637,,TE
4569311,Cameron Young,Cincinnati,2,3.398,6.795,,6.795,RB
4567056,JD Kavel,Wake Forest,1,3.715,3.715,3.715,,WR
4612186,Conner Kinslow,New Mexico,1,3.762,3.762,3.762,,TE
4572370,Javon Turner,UMass,1,3.799,3.799,3.799,,WR
4565193,Aidan Bitter,Iowa State,1,3.859,3.859,3.859,,WR
4570251,Tajay Ahmed,Buffalo,1,4.382,4.382,,4.382,RB
4596608,Chance Luper,Missouri,1,4.503,4.503,4.503,,WR
4373768,Wilson Catoe,Army,1,4.568,4.568,,4.568,FB
4372545,Max Wright,Texas A&M,1,4.868,4.868,4.868,,TE
